"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_1.0"	"ORIGLIO"	"Neotoma"	23901	41467	"Lago di Origlio"	46.05152	8.94329	416	"Europe"	"Lake"	"Raw"	367	"AWI"	26	-50	20131	55.1	20181	"Minor inlet on the east and an outlet on the north. Vegetation dominated by Castanea sativa stands. Potential natural vegetation: mixed deciduous forest."	NA	"Tinner, W., Hubschmid, P., Wehrli, M., Ammann, B. and Conedera, M., 1999. Long-term forest fire ecology and dynamics in southern Switzerland. Journal of Ecology, 87(2), pp.273-289."	"https://doi.org/10.1046/j.1365-2745.1999.00346.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64024.79	"Google Earth"	"Chenhzi: publication. Lake shapes: l It is a lake."
"LegacyPollen_1.0"	"BUROVER"	"Neotoma"	23669	41469	"Burgaschisee"	47.16969	7.66823	465	"Europe"	"Lake"	"Raw"	105	"AWI"	17	-65	18649	179.9	18714	"Eutrophic lake with anoxic water in the hypolimnion. Four small inflows on the southwest and one outflow to the north. Agricultural land around the lake with Alnus glutinosa carrs on the shore and some Fagus sylvatica-dominated stands on the adjacent hills."	"2014-04-01 00:00:00"	"Rey, F., Gobet, E., van Leeuwen, J.F., Gilli, A., van Raden, U.J., Hafner, A., Wey, O., Rhiner, J., Schmocker, D., Zund, J. and Tinner, W., 2017. Vegetational and agricultural dynamics at Burgaschisee (Swiss Plateau) recorded for 18,700 years by multi-proxy evidence from partly varved sediments. Vegetation History and Archaeobotany, 26(6), pp.571-586."	"https://doi.org/10.1007/s00334-017-0635-x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	196406.6	"GIS"	"l, GE, L2, Shape has Dataset_ID 40955"
"LegacyPollen_1.0"	"BROADOWN"	"Neotoma"	23907	41476	"Broad Down"	50.6125	-3.96222	513	"Europe"	"Peat"	"Raw"	59	"AWI"	9	-37.5	7538.5	130.6	7576	"Blanket bog. Physiography: Upland on granite. Surrounding vegetation: Upland vegetation."	"2009-01-01 00:00:00"	"Fyfe, R.M. and Woodbridge, J., 2012. Differences in time and space in vegetation patterning: analysis of pollen data from Dartmoor, UK. Landscape Ecology, 27(5), pp.745-760."	"https://doi.org/10.1007/s10980-012-9726-3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"CREICHCA"	"Neotoma"	23909	41479	"Creich Castle"	56.38333	-3.08333	400	"Europe"	"Peat"	"Raw"	15	"AWI"	3	11503	14932	244.9	3429	"Drained used for agriculture. Physiography: Small hollow on top of the plateau. Surrounding vegetation: Agricultural land, gorse, rowan, birch."	"1977-08-01 00:00:00"	"Cundill, P.R. and Whittington, G., 1983. Anomalous arboreal pollen assemblages in Late Devensian and early Flandrian deposits at Creich Castle, Fife, Scotland. Boreas, 12(4), pp.297-311."	"https://doi.org/10.1111/j.1502-3885.1983.tb00324.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	"Chenhzi: publication. Lake shapes: ? special type: hollow?"
"LegacyPollen_1.0"	"MULLAG"	"Neotoma"	23911	41485	"Lough Mullaghlahan"	54.77534	-8.46824	40	"Europe"	"Lake"	"Raw"	117	"AWI"	6	-59	14725	127.4	14784	"Lake occupies a rock basin formed by faulting and glacial scour. No inflowing streams, with a minor outflow, which may be artificial. Blanket peat occupies most of the catchment, with some small fields of rough pasture."	NA	"Fossitt, J.A., 1994. Late-glacial and Holocene vegetation history of western Donegal, Ireland. Biology and Environment: Proceedings of the Royal Irish Academy, 94B(1), pp.1-31."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5909.217	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"EMINES"	"Neotoma"	23914	41489	"Emines"	46.32917	7.27588	2288	"Europe"	"Lake"	"Raw"	52	"AWI"	4	8.5	12223	239.5	12214.5	"Close to the Sanetsch pass. Alpine karrenfield around, i.e. exposed limestone with erosion channels. Treeless vegetation."	"2010-09-01 00:00:00"	"Berthel, N., Schworer, C. and Tinner, W., 2012. Impact of Holocene climate changes on alpine and treeline vegetation at Sanetsch Pass, Bernese Alps, Switzerland. Review of Palaeobotany and Palynology, 174, pp.91-100."	"https://doi.org/10.1016/j.revpalbo.2011.12.007"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3046.499	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"BELIYA2C"	"Neotoma"	23915	41491	"Beliya Kanton"	41.73441	24.13967	1547	"Europe"	"Peat"	"Raw"	24	"AWI"	5	-56	12197	532.7	12253	"Peat bog. Physiography: Depression, crossed by a stream. Surrounding vegetation: Cattle-breeding, forest Pinus/Picea. Vegetation formation: Coniferous belt."	NA	"Lazarova, M.A., Tonkov, S., Marinova, E., Ivanov, D. and Bozilova, E.D.B, 2011. 12. Western Rhodopes Mountains (Bulgaria): peat bog Beliya Kanton. Grana, 50(2), pp.162-164."	"https://doi.org/10.1080/00173134.2011.573863"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"NABRAD"	"Neotoma"	23919	41502	"Lough Nabraddan"	55.02284	-8.3492	20	"Europe"	"Lake"	"Raw"	98	"AWI"	5	-59	14488	150	14547	"Lake with minor inflow and outflow stream. Trees and arable land west of the lake; blanket peat and abandoned farmland east of the lake. Alnus glutinosa and Salix cinerea fringe the lake in the wettest areas, with Populus tremula and Sorbus aucuparia on steeper rocky slopes. Catchment was intesnsively cultivated in the past."	NA	"Fossitt, J.A., 1994. Late-glacial and Holocene vegetation history of western Donegal, Ireland. Biology and Environment: Proceedings of the Royal Irish Academy, 94B(1), pp.1-31."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4397.546	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"ADAJA"	"Neotoma"	23923	41525	"Almenara de Adaja"	41.19194	-4.66806	784	"Europe"	"Lagoon"	"Raw"	25	"AWI"	2	-27	2797	117.7	2824	"Endorheic lagoon. Physiography: In the Duero basin (North plateau). Surrounding vegetation: Juncus and Phragmites. Vegetation formation: Pine Land."	NA	"Lopez Merino, L., Lopez Saez, J.A., Alba Sanchez, F., Perez Diaz, S., Abel Schaad, D. and Guerra Doce, E., 2009. Estudio polinico de una laguna endorreica en Almenara de Adaja (Valladolid, Meseta Norte): cambios ambientales y actividad humana durante los ultimos 2.800 anos. Revista Espanola de Micropaleontologia, 41, pp.333-347 (in Spanish)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chenhzi: site description. Lake shapes: ? check in gis"
"LegacyPollen_1.0"	"AREO"	"Neotoma"	23924	41527	"Monte Areo mire"	43.52889	-5.76889	200	"Europe"	"Peat"	"Raw"	55	"AWI"	12	37	11785	217.6	11748	"Mire. Physiography: Slope minerogenic in paetland. Surrounding vegetation: Eucalyptus plantations and meadows. Vegetation formation: Oligotrophic oak forests."	NA	"Lopez-Merino, L., Cortizas, A.M. and Lopez-Saez, J.A., 2010. Early agriculture and palaeoenvironmental history in the North of the Iberian Peninsula: a multi-proxy analysis of the Monte Areo mire (Asturias, Spain). Journal of Archaeological Science, 37(8), pp.1978-1988."	"https://doi.org/10.1016/j.jas.2010.03.003"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"GBASSO"	"Neotoma"	23928	41543	"Gorgo Basso"	37.6	12.65	6	"Europe"	"Lake"	"Raw"	87	"AWI"	10	-57	10501	122.8	10558	"Lake. Physiography: Chain of karstic depressions. Surrounding vegetation: Cultivated fields."	"2004-06-01 00:00:00"	"Tinner, W., van Leeuwen, J.F., Colombaroli, D., Vescovi, E., van der Knaap, W.O., Henne, P.D., Pasta, S., D'Angelo, S. and La Mantia, T., 2009. Holocene environmental and climatic changes at Gorgo Basso, a coastal lake in southern Sicily, Italy. Quaternary Science Reviews, 28(15-16), pp.1498-1510."	"https://doi.org/10.1016/j.quascirev.2009.02.001"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19884.18	"GIS"	"Chenhzi: publication. Lake shapes: l Pin 1 km away from several small lakes"
"LegacyPollen_1.0"	"BAJONDI"	"Neotoma"	23929	41562	"Bajondillo"	36.61972	-4.49639	20	"Europe"	"Cave"	"Raw"	103	"Neotoma_CAL, THL, USE BP"	28	4700	142228	1348.3	137528	"Coastal archaeological cave."	"1989-01-01 00:00:00"	"Lopez-Saez, J.A., Lopez-Garcia, P. and Cortes Sanchez, M., 2007. Paleovegetacion del Cuaternario reciente: Estudio arqueopalinologico. In: Cueva Bajondillo (Torremolinos). Secuencia cronocultural y paleoambiental del Cuaternario reciente en la Bahia de Malaga ed by M. Cortes-Sanchez (pp.139-156). Centro de Ediciones de la Diputacion de Malaga, Malaga (in Spanish)."	NA	"Cortes-Sanchez, M., Morales-Muniz, A., Simon-Vallejo, M.D., Bergada-Zapata, M.M., Delgado-Huertas, A., Lopez-Garcia, P., Lopez-Saez, J.A., Lozano-Francisco, M.C., Riquelme-Cantal, J.A., Rosello-Izquierdo, E. and Sanchez-Marco, A., 2008. Palaeoenvironmental and cultural dynamics of the coast of Malaga (Andalusia, Spain) during the Upper Pleistocene and early Holocene. Quaternary Science Reviews, 27(23-24), pp.2176-2193."	"https://doi.org/10.1016/j.quascirev.2008.03.010"	"Cortes-Sanchez, M., Morales-Muniz, A., Simon-Vallejo, M.D., Lozano-Francisco, M.C., Vera-Pelaez, J.L., Finlayson, C., Rodriguez-Vidal, J., Delgado-Huertas, A., Jimenez-Espejo, F.J., Martinez-Ruiz, F. and Martinez-Aguirre, M.A., 2011. Earliest known use of marine resources by Neanderthals. PloS one, 6(9), pp.1-15."	"https://doi.org/10.1371/journal.pone.0024026"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"special type: cave?"
"LegacyPollen_1.0"	"BIVGELA"	"Neotoma"	23933	41587	"Biviere di Gela"	37.01879	14.34455	7	"Europe"	"Lake"	"Raw"	100	"AWI"	6	-59	7461	76	7520	"Freshwater lake separated from the Mediterranean Sea by a fossil sand dune system. Originally it was a lagoon connected to the sea. There is one small inlet and no outlet. Submerged vegetation: Potamogeton pectinatus, P. crispus, Myriophyllum verticillatum, Ceratophyllum submersum. Shore vegetation: Schoenoplectus litoralis, S. tabernaemontani, Bolboschoenus maritimus, Phragmites australis, Carex otrubae, Cyperus laevigatus, Cyperus alopecuroides, Typha latifolia, T. angustifolia, Juncus acutus. Tamarix africana, T. arborea, T. gallica, main tree species on the shore. Some remnants of Mediterranean scrub with Ceratonia siliqua, Olea europaea var. sylvestris, Pistacia lentiscus, Chamaerops humilis, Cistus spp., Rosmarinus officinalis, Corydothymus capitatus."	"2003-01-01 00:00:00"	"Colombaroli, D., Tinner, W., Van Leeuwen, J., Noti, R., Vescovi, E., Vanniere, B., Magny, M., Schmidt, R. and Bugmann, H., 2009. Response of broadleaved evergreen Mediterranean forest vegetation to fire disturbance during the Holocene: insights from the peri-Adriatic region. Journal of Biogeography, 36(2), pp.314-326."	"https://doi.org/10.1111/j.1365-2699.2008.01987.x"	"Noti, R., van Leeuwen, J.F., Colombaroli, D., Vescovi, E., Pasta, S., La Mantia, T. and Tinner, W., 2009. Mid-and late-Holocene vegetation and fire history at Biviere di Gela, a coastal lake in southern Sicily, Italy. Vegetation History and Archaeobotany, 18(5), pp.371-387."	"https://doi.org/10.1007/s00334-009-0211-0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	608385.8	"GIS"	"l, LW, L1,"
"LegacyPollen_1.0"	"IFFIGSEE"	"Neotoma"	23934	41589	"Iffigsee"	46.38679	7.40589	2065	"Europe"	"Lake"	"Raw"	144	"AWI"	21	-57	11336	79.7	11393	"Minor surface inflow on the NW shore and no surface outflow. Modern vegetation: alpine meadows."	"2010-06-28 00:00:00"	"Schworer, C., Colombaroli, D., Kaltenrieder, P., Rey, F. and Tinner, W., 2015. Early human impact (5000-3000 BC) affects mountain forest dynamics in the A lps. Journal of Ecology, 103(2), pp.281-295."	"https://doi.org/10.1111/1365-2745.12354"	"Schworer, C., Henne, P.D. and Tinner, W., 2014. A model-data comparison of Holocene timberline changes in the Swiss Alps reveals past and future drivers of mountain forest dynamics. Global change biology, 20(5), pp.1512-1526."	"https://doi.org/10.1111/gcb.12456"	"Schworer, C., Kaltenrieder, P., Glur, L., Berlinger, M., Elbert, J., Frei, S., Gilli, A., Hafner, A., Anselmetti, F.S., Grosjean, M. and Tinner, W., 2014. Holocene climate, fire and vegetation dynamics at the treeline in the Northwestern Swiss Alps. Vegetation History and Archaeobotany, 23(5), pp.479-496."	"https://doi.org/10.1007/s00334-013-0411-5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	107586.9	"GIS"	"Chenhzi: publication. Lake shapes: l It is a lake."
"LegacyPollen_1.0"	"MASSACHR"	"Neotoma"	23938	41602	"Lago di Massaciuccoli"	43.83784	10.3308	0	"Europe"	"Lake"	"Raw"	50	"AWI"	7	5468	6096	12.8	628	"Lake originated as a retrodunal basin after the last sea transgression. Seaward it is bordered by a coastal sandy belt and eastward it is surrounded by Mesozoic limestone hills and alluvial fans of glacial origin. There are four inlets and one outlet. The vegetation around the lake is dominated by Phragmites australis and Cyperaceae. The surrounding hills are covered with meso-Mediterranean mixed deciduous and evergreen Quercus forests."	NA	"Colombaroli, D., Marchetto, A. and Tinner, W., 2007. Long-term interactions between Mediterranean climate, vegetation and fire regime at Lago di Massaciuccoli (Tuscany, Italy). Journal of Ecology, 95(4), pp.755-770."	"https://doi.org/10.1111/j.1365-2745.2007.01240.x"	"Colombaroli, D., Tinner, W., Van Leeuwen, J., Noti, R., Vescovi, E., Vanniere, B., Magny, M., Schmidt, R. and Bugmann, H., 2009. Response of broadleaved evergreen Mediterranean forest vegetation to fire disturbance during the Holocene: insights from the peri-Adriatic region. Journal of Biogeography, 36(2), pp.314-326."	"https://doi.org/10.1111/j.1365-2699.2008.01987.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7265485	"GIS"	"l, LW, L1,"
"LegacyPollen_1.0"	"AC05-B"	"Neotoma"	23939	41604	"Lago dell'Accesa"	42.98787	10.89516	157	"Europe"	"Lake"	"Raw"	161	"AWI"	11	92	11675	72.4	11583	"Lake fed by subaquatic springs on its western shore. Only one outlet on the east shore. Surrounded by hills covered with mixed evergreen/deciduous woodland."	"2005-01-01 00:00:00"	"Colombaroli, D., Vanniere, B., Emmanuel, C., Magny, M. and Tinner, W., 2008. Fire-vegetation interactions during the Mesolithic-Neolithic transition at Lago dell'Accesa, Tuscany, Italy. The Holocene, 18(5), pp.679-692."	"https://doi.org/10.1177/0959683608091779"	"Colombaroli, D., Tinner, W., Van Leeuwen, J., Noti, R., Vescovi, E., Vanniere, B., Magny, M., Schmidt, R. and Bugmann, H., 2009. Response of broadleaved evergreen Mediterranean forest vegetation to fire disturbance during the Holocene: insights from the peri-Adriatic region. Journal of Biogeography, 36(2), pp.314-326."	"https://doi.org/10.1111/j.1365-2699.2008.01987.x"	"Vanniere, B., Colombaroli, D., Chapron, E., Leroux, A., Tinner, W. and Magny, M., 2008. Climate versus human-driven fire regimes in Mediterranean landscapes: the Holocene record of Lago dell'Accesa (Tuscany, Italy). Quaternary Science Reviews, 27(11-12), pp.1181-1196."	"https://doi.org/10.1016/j.quascirev.2008.02.011"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	137578.9	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"GREPPO"	"Neotoma"	23952	41631	"Lago del Greppo"	44.1199	10.67378	1442	"Europe"	"Lake"	"Raw"	141	"AWI"	14	-60	14598	104.7	14658	"Small and shallow pond on the northern slopes of Monte Poggione. Fen on the SW shore of the pond. No evident inlet or outlet. Probably originated from a landslide although glacial origin cannot be discarded. The lake is surrounded by woods dominated by Fagus sylvatica, Abies alba and Picea abies, with Acer pseudoplatanus, Sorbus aucuparia, Sorbus aria, Laburnum alpinum and Vaccinium myrtillus."	"2003-09-01 00:00:00"	"Vescovi, E., Ammann, B., Ravazzi, C. and Tinner, W., 2010. A new Late-glacial and Holocene record of vegetation and fire history from Lago del Greppo, northern Apennines, Italy. Vegetation History and Archaeobotany, 19(3), pp.219-233."	"https://doi.org/10.1007/s00334-010-0243-5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	959.5455	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"PAVULLO"	"Neotoma"	23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	675	"Europe"	"Lake"	"Raw"	60	"AWI"	10	50	15549	262.7	15499	"The site is currently a swamp but it was a lake in the past. On the surrounding hills: Quercus pubescens, Sorbus torminalis, Acer monspessulanum, Acer campestre, and Fraxinus ornus. On shady and cooler sites, Quercus pubescens is mixed with Quercus cerris, Ostrya carpinifolia, Fagus sylvatica and Castanea sativa."	"2001-01-01 00:00:00"	"Vescovi, E., Kaltenrieder, P. and Tinner, W., 2010. Late-Glacial and Holocene vegetation history of Pavullo nel Frignano (Northern Apennines, Italy). Review of Palaeobotany and Palynology, 160(1-2), pp.32-45."	"https://doi.org/10.1016/j.revpalbo.2010.01.002"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22076.45	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"MOLINAES_neotoma"	"Neotoma"	23958	41646	"La Molina mire"	43.38111	-6.32722	650	"Europe"	"Peat"	"Raw"	152	"AWI"	6	-45.5	5001	33.4	5046.5	"Mire. Physiography: Ridge. Surrounding vegetation: Oak, beech, birch and chestnut-tree."	"2005-07-01 00:00:00"	"Lopez-Merino, L., Cortizas, A.M. and Lopez-Saez, J.A., 2011. Human-induced changes on wetlands: a study case from NW Iberia. Quaternary Science Reviews, 30(19-20), pp.2745-2754."	"https://doi.org/10.1016/j.quascirev.2011.06.004"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"SONENBGM"	"Neotoma"	23962	41653	"Sonnenberger Moor"	51.76632	10.51354	780	"Europe"	"Peat"	"Raw"	59	"AWI"	6	-30	2338	40.8	2368	"Peat bog. Physiography: saddle bog."	"1958-01-01 00:00:00"	"Willutzki, H., 1962. Zur Waldgeschichte und Vermoorung sowie uber Rekurrenzflachen im Oberharz. Nova Acta Leopoldina N.F., 25(160), pp.1-52 (in German)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"PATATERO"	"Neotoma"	23964	41657	"Patateros bog"	39.59722	-4.67417	700	"Europe"	"Peat"	"Raw"	28	"AWI"	4	-36	2719	102	2755	"Peat bog. Physiography: Valley. Surrounding vegetation: Planted Pinus forest. Vegetation formation: Mediterranean area Quercus pyrenaica."	"2008-01-01 00:00:00"	"Dorado-Valino, M., Lopez-Saez, J.A. and Garcia-Gomez, E., 2014. 21. Patateros, Toledo Mountains (central Spain). Grana, 53(2), pp.171-173."	"https://doi.org/10.1080/00173134.2014.903293"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"VALDEYER"	"Neotoma"	23968	41669	"Valdeyernos bog"	39.44111	-4.09639	850	"Europe"	"Peat"	"Raw"	25	"AWI"	4	-65	3423	145.3	3488	"Peat bog. Physiography: Valley of Sierra de Torneros. Surrounding vegetation: Deciduous oak (Q. pyrenaica & faginea). Vegetation formation: Mediterranean."	"2006-06-01 00:00:00"	"Dorado-Valino, M., Lopez-Saez, J.A. and Garcia-Gomez, E., 2014. 26. Valdeyernos, Toledo Mountains (central Spain). Grana, 53(4), pp.315-317."	"https://doi.org/10.1080/00173134.2014.936490"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"PENANEGR"	"Neotoma"	24032	41746	"Pena Negra"	40.33472	-5.79222	1258	"Europe"	"Peat"	"Raw"	63	"AWI"	7	-45	3983	65	4028	"Mire. Physiography: Montain in Caceres area. Surrounding vegetation: Cultivated fields and oak forest. Vegetation formation: Supra/meso mediterranean oak forest."	NA	"Abel-Schaad, D. and Lopez-Saez, J.A., 2013. Vegetation changes in relation to fire history and human activities at the Pena Negra mire (Bejar Range, Iberian Central Mountain System, Spain) during the past 4,000 years. Vegetation history and archaeobotany, 22(3), pp.199-214."	"https://doi.org/10.1007/s00334-012-0368-9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"VENERE"	"Neotoma"	24034	41750	"Lago di Venere"	36.81689	11.98704	2	"Europe"	"Lake"	"Raw"	95	"AWI"	2	-44	1155	12.8	1199	"Endorheic saline basin within a calderic depression. No inlet, fed with rainfall and hydrothermal springs. No outlet. Maquis around the site."	"2008-07-01 00:00:00"	"Calo, C., Henne, P.D., Eugster, P., van Leeuwen, J., Gilli, A., Hamann, Y., La Mantia, T., Pasta, S., Vescovi, E. and Tinner, W., 2013. 1200 years of decadal-scale variability of Mediterranean vegetation and climate at Pantelleria Island, Italy. The Holocene, 23(10), pp.1477-1486."	"https://doi.org/10.1177/0959683613493935"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	192069	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"SERRANIL"	"Neotoma"	24036	41753	"Puerto de Serranillos"	40.30722	-4.93417	1700	"Europe"	"Peat"	"Raw"	34	"AWI"	5	-55	2022	62.9	2077	"Mire. Physiography: Basin with granitic bedrock mountain. Surrounding vegetation: Grassland with patches of Jun.CystusPinu."	"2002-01-01 00:00:00"	"Lopez-Merino, L., Lopez-Saez, J.A., Alba-Sanchez, F., Perez-Diaz, S. and Carrion, J.S., 2009. 2000 years of pastoralism and fire shaping high-altitude vegetation of Sierra de Gredos in central Spain. Review of Palaeobotany and Palynology, 158(1-2), pp.42-51."	"https://doi.org/10.1016/j.revpalbo.2009.07.003"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"PRD4"	"Neotoma"	24037	41755	"PRD-4"	42.53333	-8.51667	260	"Europe"	"Valley"	"Raw"	47	"AWI"	6	31	13439	291.5	13408	"Colluvial soil monolith. Physiography: Depression in valley. Surrounding vegetation: Pinus pinaster Quercus robur Pteridium. Vegetation formation: Atlantic/Eurosiberian region."	NA	"Lopez-Merino, L., Sanchez, N.S., Kaal, J., Lopez-Saez, J.A. and Cortizas, A.M., 2012. Post-disturbance vegetation dynamics during the Late Pleistocene and the Holocene: An example from NW Iberia. Global and Planetary Change, 92, pp.58-70."	"https://doi.org/10.1016/j.gloplacha.2012.04.003"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chenhzi: publication. Lake shapes: ? special type: soil monolith?"
