"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_1.0"	"ACHIT8"	"Neotoma"	2962	3861	"Achit-Nur"	49.48079	90.49975	1435	"Asia"	"Lake"	"Raw"	20	"AWI"	4	-49	14852.5	784.3	14901.5	NA	"1978-01-01 00:00:00"	"Tarasov, P.E., Harrison, S.P., Saarse, L., Pushenko, M.Y., Andreev, A.A., Aleshinskaya, Z.V., Davydova, N.N., Dorofeyuk, N.I., Efremov, Y.V., Khomutova, V.I., Sevastyanov, D.V., Tamosaitis, J., Uspenskaya, O.N., Yakushko, O.F. and Tarasova, I.V., 1994. Lake status records from the former Soviet Union and Mongolia: data base documentation. Paleoclimatology Publications Series 2, World Data Center-A for Paleoclimatology, NOAA Paleoclimatology Program, Boulder, Colorado, USA."	NA	"Tarasov, P.E., Webb III, T., Andreev, A.A., Afanas' eva, N.B., Berezina, N.A., Bezusko, L.G., Blyakharchuk, T.A., Bolikhovskaya, N.S., Cheddadi, R., Chernavskaya, M.M. and Chernova, G.M., 1998. Present-day and mid-Holocene biomes reconstructed from pollen and plant macrofossil data from the former Soviet Union and Mongolia. Journal of Biogeography, 25(6), pp.1029-1053."	"https://doi.org/10.1046/j.1365-2699.1998.00236.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.98e+08	"Google Earth"	"l, LW, L2,"
"LegacyPollen_1.0"	"BAIDARA"	"Neotoma"	2994	3898	"Baidara"	68.85	66.9	30	"Asia"	"Coast"	"Raw"	67	"AWI"	13	4405	20241	239.9	15836	"Open section. Physiography: the third terrace of Kara sea. Surrounding vegetation: tundra with dwarf birch."	"1993-10-01 00:00:00"	"Andreev, A.A., Tarasov, P.E., Romanenko, F.A., Sulerzhitskii, L.D. and Terekhov, K.I., 1998. Vegetation of the western coast of the Baidaratskaya Bay at the end of the Late Pleistocene. Stratigraphy and Geological Correlation, 6(5), pp.520-525."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chenhzi: site description. Lake shapes: ? special type: terrace?"
"LegacyPollen_1.0"	"BOGUDA"	"Neotoma"	3029	3945	"Lake Boguda"	63.66731	123.2456	120	"Asia"	"Lake"	"Raw"	58	"AWI"	7	380	11136	188.7	10756	"Thermokarst lake. Physiography: early Pleistocene terrace with sands. Surrounding vegetation: larch forest with pine and birch."	"1984-08-01 00:00:00"	"Andreev, A.A. and Klimanov, V.A., 1989. Vegetation and climate history of central Yakutia during the Holocene and Late Pleistocene. In: Formirovanie rel'efa, korelyatnykh otlozheny i rossypei Severo-Vostoka SSSR [Formation of deposits and placers on northeast of the USSR] ed. by B.F. Ivanov and B.F. Palymsky (pp.28-51). Publishing House of SVKNII, Magadan, Russia (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25479179	"GIS"	"l, LW, L1,"
"LegacyPollen_1.0"	"BUGRIST"	"Neotoma"	3038	3956	"Bugristoe"	58.25	85.16667	100	"Asia"	"Peat"	"Raw"	64	"AWI"	5	4575	11630	112	7055	"Palsa bog surrounded by raised bog. Physiography: ancient narrow gully. Surrounding vegetation: Pinus sylvestris, Pinus sibirica, Betula pendula."	"1985-08-30 00:00:00"	"Blyakharchuk, T.A., 1989. Istorija rastitel'nosti yugovostoka Zapadnoi Sibiri v golotsene po dannym botanicheskogo i sporovo-pyl'tsevogo analiza torfa [The Holocene history of vegetation of south-eastern West Siberia by botanical and pollen analyses of peat deposits]. Doctoral dissertation. Tomsk State University, Tomsk, Russia."	NA	"Blyakharchuk, T.A., 1989. Detal'noe raschlenenie rannego i srednego golotsena po dannym issledovaniya azonal'nogo merzlogo torfyanika na yugeZapadnoi Sibiri [Middle and early Holocene by study of unzonal palsa bog in the south of West Siberia]. In: Abstract: Palinologiya i poleznye iskopaemye [Palynology and mineral sources] (p.26). Minsk, Byelorussia."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"CHABADA1"	"Neotoma"	346	3975	"Chabada Lake"	61.97684	129.3779	290	"Asia"	"Lake"	"Raw"	62	"AWI"	5	79	9111	148.1	9032	"Thermokarst lake. Physiography: Lena Plain. Surrounding vegetation: taiga."	"1990-03-01 00:00:00"	"Andreev, A.A. and Klimanov, V.A., 1989. Vegetation and climate history of central Yakutia during the Holocene and Late Pleistocene. In: Formirovanie rel'efa, korelyatnykh otlozheny i rossypei Severo-Vostoka SSSR [Formation of deposits and placers on northeast of the USSR] ed. by B.F. Ivanov and B.F. Palymsky (pp.28-51). Publishing House of SVKNII, Magadan, Russia (in Russian)."	NA	"Andreev, A.A., Klimanov, V.A., Sulerzhitsky, L.D. and Khotinsky, N.A., 1989. Chronology of environmental changes in central Yakutia during the Holocene. In: Paleoklimaty golotsena i pozdnelednikov'ya [Paleoclimates of Holocene and late glacial) (pp.115-121). Nauka, Moscow, Russia (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59e+09	"GIS"	"l, GE, L2, Shape has DatasetID 354"
"LegacyPollen_1.0"	"CHERNOE"	"Neotoma"	3054	3984	"Chernoe Lake"	50.96475	106.6465	500	"Asia"	"Lake"	"Raw"	10	"AWI"	4	1079	8321	804.7	7242	"Lake ca 500 m in diameter. Surrounding vegetation: Betula, Pinus sylvestris, Larix, Picea."	"1959-07-04 00:00:00"	"Tarasov, P.E., Pushenko, M.Y., Harrison, S.P., Saarse, L., Andreev, A.A., Aleshinskaya, Z.V., Davydova, N.N., Dorofeyuk, N.I., Efremov, Y.V., Elina, G.A., Elovicheva, Y.K., Filimonova, L.V., Gunova, V.S., Khomutova, V.I., Kvavadze, E.V., Neustrueva, I.Y., Pisareva, V.V., Volkova, V.S., Shelekhova, T.S., Subetto, D.A., Uspenskaya, O.N. and Zernitskaya, V.P., 1996. Lake Status Records from the Former Soviet Union and Mongolia: Documentation of the Second Version of the Data Base. NOAA Paleoclimatology Publications Series Report No. 5. NOAA, Boulder, Colorado, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"CHERNYAR"	"Neotoma"	3055	3985	"Cherny Yar"	56.06667	161	148	"Asia"	"Alluvial/Fluvial"	"Raw"	15	"AWI"	2	476	14741	1018.9	14265	"Physiography: the second terrace."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"DABA8"	"Neotoma"	3076	4010	"Daba-Nur"	48.18924	98.76251	2465	"Asia"	"Lake"	"Raw"	25	"AWI"	6	-46	13502	564.5	13548	NA	"1978-01-01 00:00:00"	"Tarasov, P.E., Pushenko, M.Y., Harrison, S.P., Saarse, L., Andreev, A.A., Aleshinskaya, Z.V., Davydova, N.N., Dorofeyuk, N.I., Efremov, Y.V., Elina, G.A., Elovicheva, Y.K., Filimonova, L.V., Gunova, V.S., Khomutova, V.I., Kvavadze, E.V., Neustrueva, I.Y., Pisareva, V.V., Volkova, V.S., Shelekhova, T.S., Subetto, D.A., Uspenskaya, O.N. and Zernitskaya, V.P., 1996. Lake Status Records from the Former Soviet Union and Mongolia: Documentation of the Second Version of the Data Base. NOAA Paleoclimatology Publications Series Report No. 5. NOAA, Boulder, Colorado, USA."	NA	"Tarasov, P.E., Webb III, T., Andreev, A.A., Afanas' eva, N.B., Berezina, N.A., Bezusko, L.G., Blyakharchuk, T.A., Bolikhovskaya, N.S., Cheddadi, R., Chernavskaya, M.M. and Chernova, G.M., 1998. Present-day and mid-Holocene biomes reconstructed from pollen and plant macrofossil data from the former Soviet Union and Mongolia. Journal of Biogeography, 25(6), pp.1029-1053."	"https://doi.org/10.1046/j.1365-2699.1998.00236.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1606165	"Google Earth"	"l, GE, L2, modified LW shape"
"LegacyPollen_1.0"	"DOOD4"	"Neotoma"	3085	4020	"Dood-Nur"	51.33333	99.38333	1538	"Asia"	"Lake"	"Raw"	19	"AWI"	2	305	14441.5	785.4	14136.5	"Lake subdivided into 3 subbasins (Targan; Dund; Harmai), fed by many rivers and springs. Moraines from Mid-Pleistocene glaciation found in catchment."	"1974-01-01 00:00:00"	"Tarasov, P.E., Pushenko, M.Y., Harrison, S.P., Saarse, L., Andreev, A.A., Aleshinskaya, Z.V., Davydova, N.N., Dorofeyuk, N.I., Efremov, Y.V., Elina, G.A., Elovicheva, Y.K., Filimonova, L.V., Gunova, V.S., Khomutova, V.I., Kvavadze, E.V., Neustrueva, I.Y., Pisareva, V.V., Volkova, V.S., Shelekhova, T.S., Subetto, D.A., Uspenskaya, O.N. and Zernitskaya, V.P., 1996. Lake Status Records from the Former Soviet Union and Mongolia: Documentation of the Second Version of the Data Base. NOAA Paleoclimatology Publications Series Report No. 5. NOAA, Boulder, Colorado, USA."	NA	"Tarasov, P.E., Webb III, T., Andreev, A.A., Afanas' eva, N.B., Berezina, N.A., Bezusko, L.G., Blyakharchuk, T.A., Bolikhovskaya, N.S., Cheddadi, R., Chernavskaya, M.M. and Chernova, G.M., 1998. Present-day and mid-Holocene biomes reconstructed from pollen and plant macrofossil data from the former Soviet Union and Mongolia. Journal of Biogeography, 25(6), pp.1029-1053."	"https://doi.org/10.1046/j.1365-2699.1998.00236.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67100076	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"ERAVNOE"	"Neotoma"	3095	4030	"Bol'shoe Eravnoe Lake"	52.6242	111.5005	947	"Asia"	"Lake"	"Raw"	10	"AWI"	3	408	9079	963.4	8671	"Lake. Surrounding vegetation: Larix, Betula, Pinus sylvestris."	"1959-06-17 00:00:00"	"Tarasov, P.E., Harrison, S.P., Saarse, L., Pushenko, M.Y., Andreev, A.A., Aleshinskaya, Z.V., Davydova, N.N., Dorofeyuk, N.I., Efremov, Y.V., Khomutova, V.I., Sevastyanov, D.V., Tamosaitis, J., Uspenskaya, O.N., Yakushko, O.F. and Tarasova, I.V., 1994. Lake status records from the former Soviet Union and Mongolia: data base documentation. Paleoclimatology Publications Series 2, World Data Center-A for Paleoclimatology, NOAA Paleoclimatology Program, Boulder, Colorado, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03e+08	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"GUNNUR"	"Neotoma"	3137	4081	"Gun-Nur"	50.2618	106.6188	600	"Asia"	"Lake"	"Raw"	36	"AWI"	7	-68	11117.5	319.6	11185.5	"Small lake in topographic depression in limno-fluvial lowland, with mountains rising to 1554 m."	"1979-01-01 00:00:00"	"Tarasov, P.E., Pushenko, M.Y., Harrison, S.P., Saarse, L., Andreev, A.A., Aleshinskaya, Z.V., Davydova, N.N., Dorofeyuk, N.I., Efremov, Y.V., Elina, G.A., Elovicheva, Y.K., Filimonova, L.V., Gunova, V.S., Khomutova, V.I., Kvavadze, E.V., Neustrueva, I.Y., Pisareva, V.V., Volkova, V.S., Shelekhova, T.S., Subetto, D.A., Uspenskaya, O.N. and Zernitskaya, V.P., 1996. Lake Status Records from the Former Soviet Union and Mongolia: Documentation of the Second Version of the Data Base. NOAA Paleoclimatology Publications Series Report No. 5. NOAA, Boulder, Colorado, USA."	NA	"Dorofeyuk, N.I. and Tarasov, P.E., 1998. Vegetation and lake levels of northern Mongolia since 12,500 yr BP based on the pollen and diatom records. Stratigraphy and Geological Correlation, 6(1), pp.70-83."	NA	"Tarasov, P.E., Webb III, T., Andreev, A.A., Afanas' eva, N.B., Berezina, N.A., Bezusko, L.G., Blyakharchuk, T.A., Bolikhovskaya, N.S., Cheddadi, R., Chernavskaya, M.M. and Chernova, G.M., 1998. Present-day and mid-Holocene biomes reconstructed from pollen and plant macrofossil data from the former Soviet Union and Mongolia. Journal of Biogeography, 25(6), pp.1029-1053."	"https://doi.org/10.1046/j.1365-2699.1998.00236.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	504179.2	"GIS"	"l, GE, L2, modified LW shape"
"LegacyPollen_1.0"	"HOTON"	"Neotoma"	3149	4097	"Hoton-Nur"	48.67256	88.28455	2083	"Asia"	"Lake"	"Raw"	19	"AWI"	6	376	18051	981.9	17675	"Lake. Physiography: intermontane depression dammed by morain. Surrounding vegetation: steppe and meadow-steppe."	"1980-01-01 00:00:00"	"Tarasov, P.E., Harrison, S.P., Saarse, L., Pushenko, M.Y., Andreev, A.A., Aleshinskaya, Z.V., Davydova, N.N., Dorofeyuk, N.I., Efremov, Y.V., Khomutova, V.I., Sevastyanov, D.V., Tamosaitis, J., Uspenskaya, O.N., Yakushko, O.F. and Tarasova, I.V., 1994. Lake status records from the former Soviet Union and Mongolia: data base documentation. Paleoclimatology Publications Series 2, World Data Center-A for Paleoclimatology, NOAA Paleoclimatology Program, Boulder, Colorado, USA."	NA	"Tarasov, P., Dorofeyuk, N. and 'TSEVA, E.M., 2000. Holocene vegetation and climate changes in Hoton-Nur basin, northwest Mongolia. Boreas, 29(2), pp.117-126."	"https://doi.org/10.1111/j.1502-3885.2000.tb01205.x"	"Tarasov, P.E., Webb III, T., Andreev, A.A., Afanas' eva, N.B., Berezina, N.A., Bezusko, L.G., Blyakharchuk, T.A., Bolikhovskaya, N.S., Cheddadi, R., Chernavskaya, M.M. and Chernova, G.M., 1998. Present-day and mid-Holocene biomes reconstructed from pollen and plant macrofossil data from the former Soviet Union and Mongolia. Journal of Biogeography, 25(6), pp.1029-1053."	"https://doi.org/10.1046/j.1365-2699.1998.00236.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52311371	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"HUBSUGUL_neotoma"	"Neotoma"	3154	4102	"Hubsugul"	50.6286	100.2267	1645	"Asia"	"Lake"	"Raw"	15	"AWI"	2	-60	7067	509.1	7127	"Large freshwater lake fed by 46 rivers and streams; western shore is steep and rocky; eastern shore relatively flat and swampy."	"1973-01-01 00:00:00"	"Tarasov, P.E., Pushenko, M.Y., Harrison, S.P., Saarse, L., Andreev, A.A., Aleshinskaya, Z.V., Davydova, N.N., Dorofeyuk, N.I., Efremov, Y.V., Elina, G.A., Elovicheva, Y.K., Filimonova, L.V., Gunova, V.S., Khomutova, V.I., Kvavadze, E.V., Neustrueva, I.Y., Pisareva, V.V., Volkova, V.S., Shelekhova, T.S., Subetto, D.A., Uspenskaya, O.N. and Zernitskaya, V.P., 1996. Lake Status Records from the Former Soviet Union and Mongolia: Documentation of the Second Version of the Data Base. NOAA Paleoclimatology Publications Series Report No. 5. NOAA, Boulder, Colorado, USA."	NA	"Tarasov, P.E., Webb III, T., Andreev, A.A., Afanas' eva, N.B., Berezina, N.A., Bezusko, L.G., Blyakharchuk, T.A., Bolikhovskaya, N.S., Cheddadi, R., Chernavskaya, M.M. and Chernova, G.M., 1998. Present-day and mid-Holocene biomes reconstructed from pollen and plant macrofossil data from the former Soviet Union and Mongolia. Journal of Biogeography, 25(6), pp.1029-1053."	"https://doi.org/10.1046/j.1365-2699.1998.00236.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.78e+09	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"KARASEOZ"	"Neotoma"	3182	4138	"Karasieozerskoe"	56.76667	60.75	230	"Asia"	"Peat"	"Raw"	31	"AWI"	3	170	7342	239.1	7172	"Drained peatland. Physiography: low elevation mountains. Surrounding vegetation: Pinus sylvestris, Betula pubescens."	"1989-08-23 00:00:00"	"Panova, N.K., 1997. Palinologicheskoe issledovanie Karasieozerskogo torfyanika na srednem Urale [Palynological study of Karasieozerskiy peatland on Middle Ural]. Materialy nauchnykh chteniy posvyaschennykh pamyati B.P. Kolesnikova [Investigations of Ural forests. Proceedings of scientific reports in the memory of B.P. Kolesnikov]. Ekaterinburg, Institute of Forest (in Polish)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"MAKSIMKI"	"Neotoma"	3268	4245	"Maksimkin Yar"	58.69524	86.78552	150	"Asia"	"Peat"	"Raw"	48	"AWI"	4	12	9113	193.6	9101	"Section of raised bog in valley of Ket'. Physiography: first terrase of Ket' River. Surrounding vegetation: Pinus sylvestris, Pinus sibirica, Betula, Picea."	"1979-09-10 00:00:00"	"Blyakharchuk, T.A., 1980. Sporovo-pyl'zevaya kharakteristika bolot verhneketskogo raiona [Spore and pollen characteristics of peatlands of the Verhneketskii region during the Holocene]. In: Molodye uchoenye narodnomy khozyaistvy Ekonomicheskaya ozenka landshafta Tomskoi oblasti [Abstracts of the Conference \"Young Scientist for Peoples Economy: Economical Evaluation of the Tomsk Region\"] (pp.24-25). Tomsk University Press, Tomsk, Russia."	NA	"Blyakharchuk, T.A., 1989. Istorija rastitel'nosti yugovostoka Zapadnoi Sibiri v golotsene po dannym botanicheskogo i sporovo-pyl'tsevogo analiza torfa [The Holocene history of vegetation of south-eastern West Siberia by botanical and pollen analyses of peat deposits]. Doctoral dissertation. Tomsk State University, Tomsk, Russia."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"NULSAVEI"	"Neotoma"	3324	4316	"Nulsaveito"	67.53333	70.16667	57	"Asia"	"Peat"	"Raw"	30	"AWI"	5	6146	8782	90.9	2636	"Peat section open by thermoabrasion. Physiography: sandy plain cut by numerous streams. Surrounding vegetation: Betula nana, shrub Salix, mosses."	"1986-07-16 00:00:00"	"Panova, N.K., 1990. Novye dannye po paleoekologii i istorii rastitelnosti yuzhnogo Yamala v golotsene [New data for paleoecology and vegetation history of southern Yamal during the Holocene]. In: Chetvertichnyi period: metody issledovania, stratigrafia i ekologia. VII Vseseoyuznoe soveschanie [Quaternary: methods, stratigraphy and ecology. VII All-Union conference, Abstracts] (pp.45-46). Volume 3 (in Czech)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"NUOCHAGA"	"Neotoma"	3325	4317	"Lake Nuochaga"	61.30058	129.5558	260	"Asia"	"Lake"	"Raw"	45	"AWI"	4	41	6718	151.8	6677	NA	"1988-01-01 00:00:00"	"Andreev, A.A. and Klimanov, V.A., 1989. Vegetation and climate history of central Yakutia during the Holocene and Late Pleistocene. In: Formirovanie rel'efa, korelyatnykh otlozheny i rossypei Severo-Vostoka SSSR [Formation of deposits and placers on northeast of the USSR] ed. by B.F. Ivanov and B.F. Palymsky (pp.28-51). Publishing House of SVKNII, Magadan, Russia (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1121111	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"PETROP"	"Neotoma"	3350	4347	"Petropavlovka"	58.38142	82.9271	100	"Asia"	"Peat"	"Raw"	64	"AWI"	4	-28	10556	168	10584	"Raised bog. Physiography: First terrace of Ob' River. Surrounding vegetation: Pinus sylvestris, Pinus sibirica, Betula p."	"1984-09-01 00:00:00"	"Blyakharchuk, T.A., 1989. Istorija rastitel'nosti yugovostoka Zapadnoi Sibiri v golotsene po dannym botanicheskogo i sporovo-pyl'tsevogo analiza torfa [The Holocene history of vegetation of south-eastern West Siberia by botanical and pollen analyses of peat deposits]. Doctoral dissertation. Tomsk State University, Tomsk, Russia."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"TEGULD"	"Neotoma"	3462	4481	"Teguldet"	57.33333	88.16667	150	"Asia"	"Peat"	"Raw"	55	"AWI"	3	35	7340	135.3	7305	"Mesotrophic bog. Physiography: ancient valley of Chulym River. Surrounding vegetation: Betula pendula, Pinus sylvestris, Pinus sibirica, Abies s."	"1982-08-01 00:00:00"	"Blyakharchuk, T.A., 1989. Istorija rastitel'nosti yugovostoka Zapadnoi Sibiri v golotsene po dannym botanicheskogo i sporovo-pyl'tsevogo analiza torfa [The Holocene history of vegetation of south-eastern West Siberia by botanical and pollen analyses of peat deposits]. Doctoral dissertation. Tomsk State University, Tomsk, Russia (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"URMIA20"	"Neotoma"	3484	4504	"Lake Urmia"	37.58333	45.46667	1265	"Asia"	"Lake"	"Raw"	51	"AWI"	4	3498	14829	226.6	11331	"Saline lake. Physiography: basin in plateau. Surrounding vegetation: Artemisia fragratis and remnants of Quercetea brantii."	"1977-06-01 00:00:00"	"Bottema, S., 1987. Chronology and climatic phases in the near east from 16,000 to 10,000 BP. In: Chronologies in the Near East: Relative Chronologies and Absolute Chronology, 16000-4000 B.C. British Archaeological Reports S379 ed. by O. Aurenche, J. Evin, and F. Hours (pp.295-310). Oxford: British Archaeological Reports, Oxford, United Kingdom."	NA	"Bottema, S., 1986. A late Quaternary pollen diagram from Lake Urmia (northwestern Iran). Review of palaeobotany and palynology, 47(3-4), pp.241-261."	"https://doi.org/10.1016/0034-6667(86)90039-4"	"Kelts, K. and Shahrabi, M., 1986. Holocene sedimentology of hypersaline Lake Urmia, northwestern Iran. Palaeogeography, Palaeoclimatology, Palaeoecology, 54(1-4), pp.105-130."	"https://doi.org/10.1016/0031-0182(86)90120-3"	"van Zeist, W. and Bottema, S., 1977. Palynological investigations in western Iran. Palaeohistoria, 19, pp.19-85."	NA	"Wright Jr, H.E., McAndrews, J.H. and van Zeist, W., 1967. Modern pollen rain in western Iran, and its relation to plant geography and Quaternary vegetational history. Journal of Ecology, 55, pp.415-443."	"https://doi.org/10.2307/2257886"	NA	NA	NA	NA	NA	NA	4.94e+09	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"USTMASH"	"Neotoma"	3485	4505	"Ust'Mashevskoe"	56.31667	57.88333	220	"Asia"	"Peat"	"Raw"	51	"AWI"	5	-30	8404	168.7	8434	"Raised bog of first terrace of Ufa river. Physiography: plateau. Surrounding vegetation: Picea obovata, Betula pubescens, Pinus."	"1991-01-01 00:00:00"	"Panova, N.K., Makovsky, V.I. and Erokhin, N.G., 1996. Golotsenovaya dinamika rastitelnosti v raione Krasnoufimskoi stepi [Holocene dynamics of vegetation in Krasnoufimskaya forest-steppe area]. In: Lesoobrazovatel'nyi protses na Urale i Zaural'e [Forest Formation Processes in the Urals and Transural Region] (pp.80-93). Intitute of forest, Ekaterinburg, Russia (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
